,DewPointF,WindChillF,WindGustKmph,airport,cloudcover,date,humidity,precipMM,pressure,tempF,time,visibility,weatherCode,winddirDegree,windspeedKmph
2017-01-07 07:00:00,61,64,14,"SFO, San Francisco International Airport, United States of America",100,2017-09-07,89,0.0,1015,64,700,10,122,203,11
2017-01-07 08:00:00,61,64,14,"SFO, San Francisco International Airport, United States of America",100,2017-09-07,88,0.0,1015,64,800,10,122,208,11
2017-01-07 09:00:00,61,64,14,"SFO, San Francisco International Airport, United States of America",100,2017-09-07,87,0.0,1015,64,900,10,122,214,11
2017-01-07 10:00:00,60,65,15,"SFO, San Francisco International Airport, United States of America",99,2017-09-07,85,0.0,1015,65,1000,10,122,221,12
2017-01-07 11:00:00,60,65,15,"SFO, San Francisco International Airport, United States of America",98,2017-09-07,84,0.0,1015,65,1100,10,122,229,12
2017-01-07 12:00:00,60,65,15,"SFO, San Francisco International Airport, United States of America",97,2017-09-07,82,0.0,1016,65,1200,10,122,236,13
2017-01-07 13:00:00,60,66,16,"SFO, San Francisco International Airport, United States of America",97,2017-09-07,81,0.0,1015,66,1300,10,122,242,13
2017-01-07 14:00:00,60,66,16,"SFO, San Francisco International Airport, United States of America",96,2017-09-07,81,0.0,1015,66,1400,10,122,248,14
2017-01-07 15:00:00,60,66,16,"SFO, San Francisco International Airport, United States of America",95,2017-09-07,80,0.0,1015,66,1500,10,122,255,14
2017-01-07 16:00:00,60,66,16,"SFO, San Francisco International Airport, United States of America",90,2017-09-07,82,0.0,1014,66,1600,10,122,259,14
2017-01-07 17:00:00,61,66,16,"SFO, San Francisco International Airport, United States of America",86,2017-09-07,84,0.0,1014,66,1700,10,116,264,13
2017-01-07 18:00:00,61,65,15,"SFO, San Francisco International Airport, United States of America",81,2017-09-07,86,0.0,1013,65,1800,10,116,269,13
2017-01-07 19:00:00,61,65,14,"SFO, San Francisco International Airport, United States of America",73,2017-09-07,88,0.0,1013,65,1900,10,116,273,12
2017-01-07 20:00:00,62,65,13,"SFO, San Francisco International Airport, United States of America",65,2017-09-07,90,0.0,1013,65,2000,10,143,277,10
2017-01-07 21:00:00,62,65,12,"SFO, San Francisco International Airport, United States of America",57,2017-09-07,92,0.0,1013,65,2100,10,143,280,9
2017-01-07 22:00:00,62,64,10,"SFO, San Francisco International Airport, United States of America",68,2017-09-07,93,0.0,1013,64,2200,10,143,282,8
2017-01-07 23:00:00,62,63,8,"SFO, San Francisco International Airport, United States of America",78,2017-09-07,94,0.0,1013,63,2300,10,143,283,6
2017-01-08 00:00:00,62,63,6,"SFO, San Francisco International Airport, United States of America",89,2017-09-08,96,0.0,1013,63,0,10,143,285,5
2017-01-08 01:00:00,62,63,7,"SFO, San Francisco International Airport, United States of America",93,2017-09-08,96,0.0,1012,63,100,10,143,286,5
2017-01-08 02:00:00,61,63,7,"SFO, San Francisco International Airport, United States of America",96,2017-09-08,96,0.0,1012,63,200,10,143,286,6
2017-01-08 03:00:00,61,62,7,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,96,0.0,1012,62,300,10,143,287,6
2017-01-08 04:00:00,61,62,8,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,96,0.0,1012,62,400,10,143,291,6
2017-01-08 05:00:00,61,62,8,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,96,0.0,1012,62,500,10,143,296,6
2017-01-08 06:00:00,61,62,9,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,95,0.0,1012,62,600,10,143,300,6
2017-01-08 07:00:00,60,62,8,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,95,0.0,1012,62,700,10,143,300,6
2017-01-08 08:00:00,60,62,8,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,94,0.0,1012,62,800,10,122,299,6
2017-01-08 09:00:00,60,62,7,"SFO, San Francisco International Airport, United States of America",100,2017-09-08,93,0.0,1012,62,900,10,122,298,6
2017-01-08 10:00:00,60,62,8,"SFO, San Francisco International Airport, United States of America",97,2017-09-08,91,0.0,1013,62,1000,10,122,289,7
2017-01-08 11:00:00,60,63,9,"SFO, San Francisco International Airport, United States of America",94,2017-09-08,89,0.0,1013,63,1100,10,119,280,7
2017-01-08 12:00:00,60,64,9,"SFO, San Francisco International Airport, United States of America",90,2017-09-08,87,0.0,1013,64,1200,10,119,272,8
2017-01-08 13:00:00,60,64,12,"SFO, San Francisco International Airport, United States of America",84,2017-09-08,85,0.0,1013,64,1300,10,119,269,10
2017-01-08 14:00:00,60,65,14,"SFO, San Francisco International Airport, United States of America",77,2017-09-08,84,0.0,1012,65,1400,10,119,266,12
2017-01-08 15:00:00,60,65,17,"SFO, San Francisco International Airport, United States of America",71,2017-09-08,82,0.0,1012,65,1500,10,119,264,14
2017-01-08 16:00:00,59,65,17,"SFO, San Francisco International Airport, United States of America",70,2017-09-08,84,0.0,1012,65,1600,10,119,262,14
2017-01-08 17:00:00,59,64,16,"SFO, San Francisco International Airport, United States of America",70,2017-09-08,85,0.0,1012,64,1700,10,119,261,14
2017-01-08 18:00:00,59,63,16,"SFO, San Francisco International Airport, United States of America",70,2017-09-08,87,0.0,1012,63,1800,10,119,259,13
2017-01-08 19:00:00,59,63,14,"SFO, San Francisco International Airport, United States of America",72,2017-09-08,88,0.0,1012,63,1900,10,119,255,12
2017-01-08 20:00:00,59,62,12,"SFO, San Francisco International Airport, United States of America",74,2017-09-08,89,0.0,1012,62,2000,10,143,250,10
2017-01-08 21:00:00,58,61,11,"SFO, San Francisco International Airport, United States of America",77,2017-09-08,91,0.0,1012,61,2100,10,143,246,9
2017-01-08 22:00:00,58,61,10,"SFO, San Francisco International Airport, United States of America",81,2017-09-08,92,0.0,1012,61,2200,10,143,243,9
2017-01-08 23:00:00,58,60,10,"SFO, San Francisco International Airport, United States of America",86,2017-09-08,93,0.0,1012,60,2300,10,143,239,9
2017-01-09 00:00:00,58,60,10,"SFO, San Francisco International Airport, United States of America",91,2017-09-09,95,0.0,1013,60,0,10,143,236,8
2017-01-09 01:00:00,58,59,9,"SFO, San Francisco International Airport, United States of America",92,2017-09-09,95,0.0,1013,59,100,10,143,231,8
2017-01-09 02:00:00,58,59,8,"SFO, San Francisco International Airport, United States of America",94,2017-09-09,95,0.0,1013,59,200,10,143,226,7
2017-01-09 03:00:00,58,59,8,"SFO, San Francisco International Airport, United States of America",95,2017-09-09,95,0.0,1013,59,300,10,143,221,6
2017-01-09 04:00:00,58,59,7,"SFO, San Francisco International Airport, United States of America",96,2017-09-09,95,0.0,1013,59,400,10,143,222,6
2017-01-09 05:00:00,58,59,6,"SFO, San Francisco International Airport, United States of America",97,2017-09-09,95,0.0,1014,59,500,10,143,222,5
2017-01-09 06:00:00,58,59,5,"SFO, San Francisco International Airport, United States of America",98,2017-09-09,95,0.0,1014,59,600,10,143,222,5
2017-01-09 07:00:00,58,60,5,"SFO, San Francisco International Airport, United States of America",92,2017-09-09,93,0.0,1014,60,700,10,143,228,4
2017-01-09 08:00:00,58,60,5,"SFO, San Francisco International Airport, United States of America",87,2017-09-09,91,0.0,1014,60,800,10,116,235,4
